IP,HOSTNAME,DATE,TIME
10.41.16.1,rtpulapar01a,06/04/2024,13:38:41
10.41.16.3,MON-10-41-16-3-imp,06/04/2024,13:38:41
10.41.16.5,MON-10-41-16-5-imp,06/04/2024,13:38:42
10.41.16.7,SWPULAPACS01a,06/04/2024,13:38:42
10.41.16.9,sphpuiw0002,06/04/2024,13:38:43
10.41.16.12,MON-10-41-16-12-imp,06/04/2024,13:38:44
10.41.16.15,C119,06/04/2024,13:38:45
10.41.16.17,MON-10-41-16-17-imp,06/04/2024,13:38:45
10.41.16.19,MON-10-41-16-19-imp,06/04/2024,13:38:46
10.41.16.29,qun5454913uds,06/04/2024,13:38:50
10.41.16.39,MON-10-41-16-39-imp,06/04/2024,13:38:55
10.41.16.44,PUI1_Prod-Office_PRINTER01,06/04/2024,13:38:57
10.41.16.46,WPHD000009,06/04/2024,13:38:57
10.41.16.65,rtpulapar01a-vlan200,06/04/2024,13:39:06
10.41.16.75,SEP74860B713572,06/04/2024,13:39:11
10.41.16.129,rtpulapar01a-vlan300,06/04/2024,13:39:37
10.41.16.132,SWPULAPACS02a,06/04/2024,13:39:38
10.41.16.134,SWPULAPACS04a,06/04/2024,13:39:39
10.41.16.135,MON-10-41-16-135-imp,06/04/2024,13:39:39
10.41.16.136,MON-10-41-16-136-imp,06/04/2024,13:39:39
10.41.16.138,pphpui1a0001,06/04/2024,13:39:40
10.41.16.140,MON-10-41-16-140-imp,06/04/2024,13:39:40
10.41.16.142,MON-10-41-16-142-imp,06/04/2024,13:39:41
10.41.16.146,MON-10-41-16-146-imp,06/04/2024,13:39:42
10.41.16.149,MON-10-41-16-149-imp,06/04/2024,13:39:43
