IP,HOSTNAME,DATE,TIME
10.41.12.7,swgsrapacs01a,05/19/2024,16:39:50
10.41.12.9,swgsrapacs03a-l100,05/19/2024,16:39:51
10.41.12.11,nphgel1a0001,05/19/2024,16:39:51
10.41.12.14,MON-10-41-12-14-imp,05/19/2024,16:39:52
10.41.12.16,MON-10-41-12-16-imp,05/19/2024,16:39:53
10.41.12.21,MON-10-41-12-21-imp,05/19/2024,16:39:55
10.41.12.29,PC0JXF4F,05/19/2024,16:39:58
10.41.12.31,LWGSRSPT01,05/19/2024,16:39:59
10.41.12.33,lwgsradm03,05/19/2024,16:39:59
10.41.12.42,lwgsradm04,05/19/2024,16:40:03
10.41.12.44,lwgsradm02,05/19/2024,16:40:04
10.41.12.57,PC0JXF4G,05/19/2024,16:40:10
10.41.12.79,SEP20370617C01A,05/19/2024,16:40:20
10.41.12.242,cnagel11,05/19/2024,16:41:41
10.41.12.244,SWGSRAPACS03a-vlan250,05/19/2024,16:41:42
