IP,HOSTNAME,DATE,TIME
10.41.12.7,swgsrapacs01a,06/18/2024,20:38:25
10.41.12.9,swgsrapacs03a-l100,06/18/2024,20:38:26
10.41.12.11,nphgel1a0001,06/18/2024,20:38:26
10.41.12.14,MON-10-41-12-14-imp,06/18/2024,20:38:27
10.41.12.16,MON-10-41-12-16-imp,06/18/2024,20:38:28
10.41.12.21,MON-10-41-12-21-imp,06/18/2024,20:38:30
10.41.12.31,LWGSRSPT01,06/18/2024,20:38:34
10.41.12.33,lwgsradm03,06/18/2024,20:38:35
10.41.12.42,lwgsradm04,06/18/2024,20:38:39
10.41.12.44,lwgsradm02,06/18/2024,20:38:39
10.41.12.57,PC0JXF4G,06/18/2024,20:38:45
10.41.12.79,SEP20370617C01A,06/18/2024,20:38:56
10.41.12.90,PC0JXF4J,06/18/2024,20:39:01
10.41.12.242,cnagel11,06/18/2024,20:40:16
10.41.12.244,SWGSRAPACS03a-vlan250,06/18/2024,20:40:17
