IP,HOSTNAME,DATE,TIME
10.41.12.2,N/A,05/16/2024,06:37:24
10.41.12.7,swgsrapacs01a,05/16/2024,06:37:26
10.41.12.9,swgsrapacs03a-l100,05/16/2024,06:37:26
10.41.12.11,nphgel1a0001,05/16/2024,06:37:27
10.41.12.14,MON-10-41-12-14-imp,05/16/2024,06:37:28
10.41.12.16,MON-10-41-12-16-imp,05/16/2024,06:37:28
10.41.12.18,WPHC004099,05/16/2024,06:37:29
10.41.12.21,MON-10-41-12-21-imp,05/16/2024,06:37:30
10.41.12.26,PC14GA8K,05/16/2024,06:37:32
10.41.12.29,PC0JXF4F,05/16/2024,06:37:33
10.41.12.31,LWGSRSPT01,05/16/2024,06:37:33
10.41.12.33,lwgsradm03,05/16/2024,06:37:34
10.41.12.37,WPHC006503,05/16/2024,06:37:35
10.41.12.39,PC0SC9ZK,05/16/2024,06:37:36
10.41.12.42,lwgsradm04,05/16/2024,06:37:37
10.41.12.44,lwgsradm02,05/16/2024,06:37:37
10.41.12.46,PC0SC9ZY-010041012046,05/16/2024,06:37:38
10.41.12.50,PC0JXF4E,05/16/2024,06:37:39
10.41.12.52,PC0SC9ZT-010041012052,05/16/2024,06:37:40
10.41.12.56,WPHC003310,05/16/2024,06:37:41
10.41.12.62,WPHC003991,05/16/2024,06:37:44
10.41.12.79,SEP20370617C01A,05/16/2024,06:37:52
10.41.12.86,PC0SC9ZU,05/16/2024,06:37:55
10.41.12.90,PC0JXF4J,05/16/2024,06:37:56
10.41.12.242,cnagel11,05/16/2024,06:39:12
10.41.12.244,SWGSRAPACS03a-vlan250,05/16/2024,06:39:12
