IP,HOSTNAME,DATE,TIME
10.41.16.1,rtpulapar01a,05/30/2024,16:40:13
10.41.16.3,MON-10-41-16-3-imp,05/30/2024,16:40:14
10.41.16.5,MON-10-41-16-5-imp,05/30/2024,16:40:14
10.41.16.7,SWPULAPACS01a,05/30/2024,16:40:15
10.41.16.9,sphpuiw0002,05/30/2024,16:40:15
10.41.16.12,MON-10-41-16-12-imp,05/30/2024,16:40:16
10.41.16.15,C119,05/30/2024,16:40:17
10.41.16.17,MON-10-41-16-17-imp,05/30/2024,16:40:18
10.41.16.29,qun5454913uds,05/30/2024,16:40:23
10.41.16.39,MON-10-41-16-39-imp,05/30/2024,16:40:28
10.41.16.44,PUI1_Prod-Office_PRINTER01,05/30/2024,16:40:30
10.41.16.46,WPHD000009,05/30/2024,16:40:30
10.41.16.65,rtpulapar01a-vlan200,05/30/2024,16:40:39
10.41.16.75,SEP74860B713572,05/30/2024,16:40:44
10.41.16.129,rtpulapar01a-vlan300,05/30/2024,16:41:10
10.41.16.131,MON-10-41-16-131-imp,05/30/2024,16:41:11
10.41.16.133,SWPULAPACS03a,05/30/2024,16:41:11
10.41.16.135,MON-10-41-16-135-imp,05/30/2024,16:41:12
10.41.16.137,MON-10-41-16-137-imp,05/30/2024,16:41:12
10.41.16.139,MON-10-41-16-139-imp,05/30/2024,16:41:13
10.41.16.141,MON-10-41-16-141-imp,05/30/2024,16:41:13
10.41.16.146,MON-10-41-16-146-imp,05/30/2024,16:41:15
10.41.16.149,MON-10-41-16-149-imp,05/30/2024,16:41:16
