IP,HOSTNAME,DATE,TIME
10.41.16.1,rtpulapar01a,04/16/2024,00:40:27
10.41.16.2,MON-10-41-16-2-imp,04/16/2024,00:40:27
10.41.16.3,MON-10-41-16-3-imp,04/16/2024,00:40:27
10.41.16.5,MON-10-41-16-5-imp,04/16/2024,00:40:28
10.41.16.6,MON-10-41-16-6-imp,04/16/2024,00:40:28
10.41.16.8,SWPULAPACS05a,04/16/2024,00:40:28
10.41.16.9,sphpuiw0002,04/16/2024,00:40:28
10.41.16.12,MON-10-41-16-12-imp,04/16/2024,00:40:30
10.41.16.15,C119,04/16/2024,00:40:31
10.41.16.17,MON-10-41-16-17-imp,04/16/2024,00:40:31
10.41.16.19,MON-10-41-16-19-imp,04/16/2024,00:40:32
10.41.16.27,WPHD000010,04/16/2024,00:40:35
10.41.16.29,qun5454913uds,04/16/2024,00:40:36
10.41.16.39,MON-10-41-16-39-imp,04/16/2024,00:40:40
10.41.16.40,99J212301187,04/16/2024,00:40:40
10.41.16.45,WPHD000016,04/16/2024,00:40:42
10.41.16.47,qun5454926uds,04/16/2024,00:40:43
10.41.16.65,rtpulapar01a-vlan200,04/16/2024,00:40:51
10.41.16.75,SEP74860B713572,04/16/2024,00:40:56
10.41.16.129,rtpulapar01a-vlan300,04/16/2024,00:41:22
10.41.16.131,MON-10-41-16-131-imp,04/16/2024,00:41:23
10.41.16.132,SWPULAPACS02a,04/16/2024,00:41:23
10.41.16.134,SWPULAPACS04a,04/16/2024,00:41:23
10.41.16.136,MON-10-41-16-136-imp,04/16/2024,00:41:24
10.41.16.137,MON-10-41-16-137-imp,04/16/2024,00:41:24
10.41.16.139,MON-10-41-16-139-imp,04/16/2024,00:41:24
10.41.16.140,MON-10-41-16-140-imp,04/16/2024,00:41:24
10.41.16.142,MON-10-41-16-142-imp,04/16/2024,00:41:25
10.41.16.146,MON-10-41-16-146-imp,04/16/2024,00:41:26
10.41.16.149,MON-10-41-16-149-imp,04/16/2024,00:41:27
