IP,HOSTNAME,DATE,TIME
10.41.12.2,N/A,12/30/2023,15:53:26
10.41.12.7,swgsrapacs01a,12/30/2023,15:53:28
10.41.12.9,swgsrapacs03a-l100,12/30/2023,15:53:29
10.41.12.10,swgsrapacs04a,12/30/2023,15:53:29
10.41.12.14,MON-10-41-12-14-imp,12/30/2023,15:53:30
10.41.12.16,MON-10-41-12-16-imp,12/30/2023,15:53:31
10.41.12.21,MON-10-41-12-21-imp,12/30/2023,15:53:33
10.41.12.31,LWGSRSPT01,12/30/2023,15:53:38
10.41.12.33,lwgsradm03,12/30/2023,15:53:38
10.41.12.42,lwgsradm04,12/30/2023,15:53:42
10.41.12.44,lwgsradm02,12/30/2023,15:53:43
10.41.12.45,lwgsradm01,12/30/2023,15:53:43
10.41.12.79,SEP20370617C01A,12/30/2023,15:53:59
10.41.12.242,N/A,12/30/2023,15:55:20
10.41.12.243,N/A,12/30/2023,15:55:21
