IP,HOSTNAME,DATE,TIME
10.41.12.2,N/A,03/24/2024,14:38:30
10.41.12.7,swgsrapacs01a,03/24/2024,14:38:32
10.41.12.8,swgsrapacs02a,03/24/2024,14:38:32
10.41.12.10,swgsrapacs04a,03/24/2024,14:38:32
10.41.12.11,nphgel1a0001,03/24/2024,14:38:32
10.41.12.14,MON-10-41-12-14-imp,03/24/2024,14:38:33
10.41.12.16,MON-10-41-12-16-imp,03/24/2024,14:38:34
10.41.12.21,MON-10-41-12-21-imp,03/24/2024,14:38:36
10.41.12.31,LWGSRSPT01,03/24/2024,14:38:40
10.41.12.33,lwgsradm03,03/24/2024,14:38:41
10.41.12.42,lwgsradm04,03/24/2024,14:38:45
10.41.12.44,lwgsradm02,03/24/2024,14:38:45
10.41.12.45,lwgsradm01,03/24/2024,14:38:45
10.41.12.79,SEP20370617C01A,03/24/2024,14:39:02
10.41.12.242,cnagel11,03/24/2024,14:40:23
10.41.12.243,cnbgel11,03/24/2024,14:40:23
10.41.12.244,SWGSRAPACS03a-vlan250,03/24/2024,14:40:23
