IP,HOSTNAME,DATE,TIME
10.41.12.7,swgsrapacs01a,03/28/2024,04:38:30
10.41.12.9,swgsrapacs03a-l100,03/28/2024,04:38:31
10.41.12.10,swgsrapacs04a,03/28/2024,04:38:31
10.41.12.11,nphgel1a0001,03/28/2024,04:38:31
10.41.12.14,MON-10-41-12-14-imp,03/28/2024,04:38:32
10.41.12.16,MON-10-41-12-16-imp,03/28/2024,04:38:33
10.41.12.21,MON-10-41-12-21-imp,03/28/2024,04:38:35
10.41.12.31,LWGSRSPT01,03/28/2024,04:38:39
10.41.12.33,lwgsradm03,03/28/2024,04:38:40
10.41.12.42,lwgsradm04,03/28/2024,04:38:44
10.41.12.44,lwgsradm02,03/28/2024,04:38:44
10.41.12.45,lwgsradm01,03/28/2024,04:38:44
10.41.12.79,SEP20370617C01A,03/28/2024,04:39:01
10.41.12.242,cnagel11,03/28/2024,04:40:22
10.41.12.243,cnbgel11,03/28/2024,04:40:22
10.41.12.244,SWGSRAPACS03a-vlan250,03/28/2024,04:40:23
