IP,HOSTNAME,DATE,TIME
10.41.12.7,swgsrapacs01a,03/29/2024,19:38:31
10.41.12.8,swgsrapacs02a,03/29/2024,19:38:32
10.41.12.9,swgsrapacs03a-l100,03/29/2024,19:38:32
10.41.12.11,nphgel1a0001,03/29/2024,19:38:32
10.41.12.14,MON-10-41-12-14-imp,03/29/2024,19:38:33
10.41.12.16,MON-10-41-12-16-imp,03/29/2024,19:38:34
10.41.12.21,MON-10-41-12-21-imp,03/29/2024,19:38:36
10.41.12.31,LWGSRSPT01,03/29/2024,19:38:40
10.41.12.33,lwgsradm03,03/29/2024,19:38:41
10.41.12.42,lwgsradm04,03/29/2024,19:38:45
10.41.12.44,lwgsradm02,03/29/2024,19:38:45
10.41.12.45,lwgsradm01,03/29/2024,19:38:46
10.41.12.79,SEP20370617C01A,03/29/2024,19:39:02
10.41.12.242,cnagel11,03/29/2024,19:40:23
10.41.12.243,cnbgel11,03/29/2024,19:40:24
10.41.12.244,SWGSRAPACS03a-vlan250,03/29/2024,19:40:24
